,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony
18751,2014,2017,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
18752,2014,2017,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
18753,2014,2017,White,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
18754,2014,2017,White,3,D Felony,Property,Burglary,Parole,5JD,0,1,0,True
18755,2014,2017,White,1,D Felony,Drug,Drug Possession,Parole,8JD,1,1,0,True
18756,2014,2017,Hispanic,0,D Felony,Property,Vandalism,Parole,7JD,0,1,0,True
18757,2014,2017,White,1,D Felony,Public Order,Weapons,Parole,5JD,1,0,0,True
18759,2014,2017,White,2,C Felony,Property,Burglary,Parole,5JD,1,1,0,True
18760,2014,2017,White,1,D Felony,Property,Theft,Parole,2JD,0,0,0,True
18761,2014,2017,White,1,D Felony,Property,Theft,Parole,2JD,0,0,0,True
18763,2014,2017,American Native,1,C Felony,Violent,Other Violent,Parole,3JD,1,0,1,True
18765,2014,2017,White,1,C Felony,Property,Theft,Parole,5JD,1,0,0,True
18766,2014,2017,Hispanic,2,D Felony,Public Order,OWI,Parole,7JD,0,0,0,True
18767,2014,2017,Black,1,C Felony,Property,Burglary,Parole,1JD,1,0,0,True
18768,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
18769,2014,2017,White,2,D Felony,Property,Burglary,Parole,5JD,1,0,0,True
18772,2014,2017,White,2,C Felony,Violent,Other Violent,Parole,5JD,0,1,0,True
18773,2014,2017,White,2,D Felony,Violent,Assault,Parole,2JD,0,1,0,True
18774,2014,2017,White,3,D Felony,Property,Forgery/Fraud,Parole,1JD,0,0,0,True
18775,2014,2017,White,3,D Felony,Property,Forgery/Fraud,Parole,1JD,0,0,0,True
18776,2014,2017,American Native,0,B Felony,Drug,Trafficking,Parole,1JD,1,0,0,True
18777,2014,2017,White,0,D Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
18786,2014,2017,White,3,C Felony,Property,Burglary,Parole,8JD,1,0,0,True
18787,2014,2017,White,1,C Felony,Violent,Other Violent,Parole,2JD,0,0,0,True
18788,2014,2017,White,0,D Felony,Property,Forgery/Fraud,Parole,7JD,1,0,0,True
18789,2014,2017,White,1,D Felony,Violent,Assault,Parole,7JD,1,1,0,True
18793,2014,2017,White,1,D Felony,Property,Theft,Parole,5JD,0,0,0,True
18794,2014,2017,Asian or Pacific Islander,2,D Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18795,2014,2017,Asian or Pacific Islander,2,D Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18796,2014,2017,Black,2,D Felony,Drug,Trafficking,Parole,6JD,0,1,0,True
18797,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,3JD,0,0,1,True
18798,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,3JD,0,0,1,True
18799,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,8JD,1,1,0,True
18800,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
18801,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
18802,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
18803,2014,2017,White,2,C Felony,Property,Theft,Parole,2JD,0,0,1,True
18804,2014,2017,White,2,C Felony,Property,Theft,Parole,2JD,0,0,1,True
18805,2014,2017,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,1,0,False
18806,2014,2017,White,1,B Felony,Drug,Trafficking,Parole,7JD,0,1,0,True
18807,2014,2017,Black,1,D Felony,Violent,Assault,Parole,4JD,0,0,0,True
18808,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18809,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18810,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18811,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18812,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18813,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18814,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18815,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18817,2014,2017,White,0,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
18818,2014,2017,White,0,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
18819,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,2JD,1,0,0,True
18820,2014,2017,White,1,B Felony,Other,Other Criminal,Parole,7JD,0,0,1,True
18821,2014,2017,White,3,D Felony,Violent,Assault,Parole,5JD,0,0,0,True
18822,2014,2017,Black,1,D Felony,Property,Burglary,Parole,5JD,1,0,0,True
18824,2014,2017,White,1,Aggravated Misdemeanor,Public Order,Alcohol,Parole,1JD,0,1,0,False
18825,2014,2017,Black,1,D Felony,Drug,Trafficking,Parole,8JD,1,0,0,True
18826,2014,2017,Black,4,D Felony,Property,Burglary,Parole,7JD,0,0,0,True
18827,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,7JD,0,0,0,True
18828,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,7JD,0,0,0,True
18829,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,7JD,0,0,0,True
18830,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,7JD,0,0,0,True
18831,2014,2017,White,2,D Felony,Property,Forgery/Fraud,Parole,6JD,1,0,1,True
18832,2014,2017,White,4,D Felony,Public Order,OWI,Parole,1JD,0,1,0,True
18833,2014,2017,White,3,B Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
18836,2014,2017,White,2,D Felony,Public Order,OWI,Parole,5JD,1,0,0,True
18837,2014,2017,White,4,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,1,0,0,True
18838,2014,2017,White,4,B Felony,Drug,Trafficking,Parole,3JD,0,1,0,True
18839,2014,2017,White,2,C Felony,Property,Arson,Parole,5JD,0,0,0,True
18841,2014,2017,Black,0,C Felony,Drug,Trafficking,Parole,2JD,1,0,0,True
18847,2014,2017,White,3,Aggravated Misdemeanor,Public Order,Alcohol,Parole,2JD,1,0,0,False
18848,2014,2017,White,3,C Felony,Violent,Kidnap,Parole,4JD,1,0,0,True
18850,2014,2017,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,0,1,False
18851,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,5JD,1,0,1,True
18852,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,0,1,0,True
18853,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,0,1,0,True
18855,2014,2017,Black,4,Aggravated Misdemeanor,Public Order,Traffic,Parole,1JD,0,0,0,False
18856,2014,2017,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,8JD,0,1,0,False
18857,2014,2017,Black,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,1,0,0,True
18858,2014,2017,American Native,2,D Felony,Public Order,OWI,Parole,6JD,1,0,0,True
18859,2014,2017,Asian or Pacific Islander,2,C Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18860,2014,2017,White,2,D Felony,Drug,Trafficking,Parole,8JD,1,0,0,True
18861,2014,2017,Black,2,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,7JD,0,0,0,True
18862,2014,2017,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,1JD,1,1,0,False
18866,2014,2017,White,2,D Felony,Violent,Assault,Parole,1JD,0,1,1,True
18867,2014,2017,White,3,D Felony,Drug,Trafficking,Parole,4JD,0,0,0,True
18869,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
18870,2014,2017,Black,2,Aggravated Misdemeanor,Public Order,OWI,Parole,1JD,0,0,0,False
18874,2014,2017,White,3,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,1,0,0,False
18875,2014,2017,Hispanic,1,B Felony,Violent,Other Violent,Parole,7JD,0,0,0,True
18876,2014,2017,White,1,C Felony,Property,Burglary,Parole,8JD,0,1,0,True
18877,2014,2017,Black,2,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole,5JD,1,0,0,False
18878,2014,2017,Black,2,D Felony,Drug,Drug Possession,Parole,5JD,0,1,0,True
18881,2014,2017,White,1,Aggravated Misdemeanor,Drug,Drug Possession,Parole,5JD,0,0,1,False
18883,2014,2017,White,2,B Felony,Other,Other Criminal,Parole,6JD,0,1,0,True
18884,2014,2017,White,2,D Felony,Public Order,Weapons,Parole,5JD,0,1,1,True
18885,2014,2017,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Parole,2JD,1,0,0,False
18886,2014,2017,White,4,D Felony,Property,Theft,Parole,5JD,1,0,0,True
18887,2014,2017,Black,0,C Felony,Violent,Assault,Parole,1JD,0,1,0,True
18891,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,1,1,0,True
18892,2014,2017,American Native,1,C Felony,Violent,Other Violent,Parole,5JD,1,0,0,True
18893,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
18897,2014,2017,White,0,C Felony,Violent,Assault,Parole,1JD,0,0,0,True
18898,2014,2017,Black,2,Aggravated Misdemeanor,Violent,Assault,Parole,1JD,1,0,0,False
18900,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,3JD,1,0,0,True
18901,2014,2017,White,1,D Felony,Violent,Assault,Parole,1JD,0,0,0,True
18902,2014,2017,White,1,D Felony,Violent,Assault,Parole,1JD,0,0,0,True
18903,2014,2017,White,1,D Felony,Violent,Assault,Parole,1JD,0,0,0,True
18904,2014,2017,White,3,D Felony,Drug,Drug Possession,Parole,5JD,0,0,0,True
18905,2014,2017,White,3,D Felony,Drug,Drug Possession,Parole,5JD,0,0,0,True
18906,2014,2017,White,3,D Felony,Drug,Drug Possession,Parole,5JD,0,0,0,True
18907,2014,2017,White,3,D Felony,Drug,Drug Possession,Parole,5JD,0,0,0,True
18908,2014,2017,White,3,B Felony,Drug,Trafficking,Parole,1JD,0,1,0,True
18909,2014,2017,White,3,B Felony,Drug,Trafficking,Parole,1JD,0,1,0,True
18911,2014,2017,White,0,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,0,1,1,False
18912,2014,2017,Black,3,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,0,0,1,False
18913,2014,2017,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,8JD,0,1,0,True
18914,2014,2017,White,3,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,0,0,False
18915,2014,2017,White,0,D Felony,Property,Burglary,Parole,1JD,0,0,0,True
18916,2014,2017,White,0,D Felony,Property,Burglary,Parole,1JD,0,0,0,True
18917,2014,2017,White,0,D Felony,Property,Burglary,Parole,1JD,0,0,0,True
18918,2014,2017,White,0,D Felony,Property,Burglary,Parole,1JD,0,0,0,True
18919,2014,2017,White,0,D Felony,Property,Burglary,Parole,1JD,0,0,0,True
18920,2014,2017,Black,0,D Felony,Violent,Assault,Parole,7JD,1,0,0,True
18921,2014,2017,White,2,D Felony,Public Order,OWI,Parole,8JD,0,1,0,True
18922,2014,2017,White,2,D Felony,Public Order,OWI,Parole,8JD,0,1,0,True
18923,2014,2017,Hispanic,1,D Felony,Violent,Assault,Parole,5JD,0,0,0,True
18925,2014,2017,White,1,D Felony,Public Order,OWI,Parole,7JD,0,0,0,True
18926,2014,2017,White,1,D Felony,Public Order,OWI,Parole,7JD,0,0,0,True
18928,2014,2017,White,3,D Felony,Public Order,OWI,Parole,5JD,0,0,1,True
18929,2014,2017,Black,3,B Felony,Violent,Murder/Manslaughter,Parole,5JD,0,0,0,True
18930,2014,2017,Hispanic,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,0,1,0,True
18931,2014,2017,Black,1,C Felony,Violent,Assault,Parole,6JD,0,0,0,True
18933,2014,2017,White,1,B Felony,Violent,Other Violent,Parole,1JD,1,1,0,True
18934,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,6JD,1,0,0,True
18935,2014,2017,White,0,D Felony,Property,Theft,Parole,3JD,1,0,0,True
18936,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,8JD,1,1,1,True
18938,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
18939,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
18940,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
18941,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
18942,2014,2017,Black,1,C Felony,Violent,Other Violent,Parole,1JD,0,0,0,True
18947,2014,2017,White,3,D Felony,Property,Burglary,Parole,8JD,1,0,0,True
18951,2014,2017,Black,0,C Felony,Drug,Trafficking,Parole,5JD,0,0,1,True
18952,2014,2017,White,2,D Felony,Public Order,Weapons,Parole,5JD,0,0,0,True
18953,2014,2017,White,2,D Felony,Public Order,Weapons,Parole,5JD,0,0,0,True
18954,2014,2017,White,2,C Felony,Property,Burglary,Parole,1JD,1,0,0,True
18955,2014,2017,Asian or Pacific Islander,1,C Felony,Drug,Trafficking,Parole,3JD,1,0,0,True
18956,2014,2017,White,2,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,0,0,True
18957,2014,2017,Hispanic,3,C Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
18958,2014,2017,Black,2,Aggravated Misdemeanor,Public Order,Traffic,Parole,1JD,1,1,0,False
18959,2014,2017,White,0,C Felony,Other,Other Violent,Parole,5JD,0,0,1,True
18961,2014,2017,White,2,D Felony,Property,Theft,Parole,3JD,0,0,0,True
18962,2014,2017,White,0,D Felony,Drug,Other Drug,Parole,2JD,0,1,0,True
18963,2014,2017,White,2,D Felony,Public Order,OWI,Parole,1JD,0,0,0,True
18964,2014,2017,White,2,D Felony,Public Order,OWI,Parole,1JD,0,0,0,True
18965,2014,2017,White,2,D Felony,Public Order,OWI,Parole,1JD,0,0,0,True
18966,2014,2017,White,2,D Felony,Public Order,OWI,Parole,1JD,0,0,0,True
18967,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
18968,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,1,1,0,True
18969,2014,2017,Black,1,Aggravated Misdemeanor,Property,Theft,Parole,1JD,0,0,1,False
18973,2014,2017,White,1,Aggravated Misdemeanor,Violent,Kidnap,Parole,3JD,0,0,1,False
18980,2014,2017,White,0,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,0,1,0,False
18981,2014,2017,White,0,D Felony,Property,Theft,Parole,2JD,1,0,0,True
18982,2014,2017,White,2,Aggravated Misdemeanor,Public Order,OWI,Parole,5JD,0,0,0,False
18983,2014,2017,White,1,D Felony,Public Order,OWI,Parole,2JD,1,0,0,True
18984,2014,2017,Black,3,C Felony,Drug,Trafficking,Parole,2JD,1,0,0,True
18985,2014,2017,White,0,Aggravated Misdemeanor,Public Order,OWI,Parole,5JD,1,1,1,False
18987,2014,2017,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,1,0,1,True
18991,2014,2017,White,1,D Felony,Public Order,Traffic,Parole,5JD,0,0,1,True
18993,2014,2017,White,2,C Felony,Violent,Assault,Parole,6JD,0,1,1,True
18994,2014,2017,White,1,D Felony,Property,Forgery/Fraud,Parole,3JD,1,0,0,True
18995,2014,2017,White,0,D Felony,Property,Forgery/Fraud,Parole,1JD,1,1,0,True
19001,2014,2017,Black,1,C Felony,Violent,Robbery,Parole,5JD,0,0,0,True
19006,2014,2017,Hispanic,0,B Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
19007,2014,2017,Black,0,D Felony,Property,Burglary,Parole,7JD,1,0,0,True
19010,2014,2017,Hispanic,2,B Felony,Drug,Trafficking,Parole,5JD,0,0,0,True
19012,2014,2017,Black,1,Aggravated Misdemeanor,Violent,Assault,Parole,1JD,0,0,0,False
19014,2014,2017,White,1,D Felony,Public Order,OWI,Parole,2JD,1,1,0,True
19016,2014,2017,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,0,0,False
19017,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,0,0,True
19018,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,0,0,True
19019,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,0,0,True
19020,2014,2017,White,0,C Felony,Property,Burglary,Parole,4JD,1,0,0,True
19021,2014,2017,White,3,D Felony,Public Order,OWI,Parole,2JD,1,0,0,True
19022,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
19023,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
19024,2014,2017,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
19025,2014,2017,Black,1,C Felony,Violent,Assault,Parole,2JD,1,0,0,True
19026,2014,2017,White,1,D Felony,Public Order,Flight/Escape,Parole,5JD,1,1,1,True
19027,2014,2017,Black,2,D Felony,Property,Theft,Parole,8JD,0,0,0,True
19029,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19030,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19031,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19032,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19033,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19034,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19035,2014,2017,White,3,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19036,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
19045,2014,2017,White,2,D Felony,Public Order,Traffic,Parole,8JD,0,1,0,True
19049,2014,2017,White,2,D Felony,Drug,Other Drug,Parole,8JD,0,1,0,True
19050,2014,2017,White,4,D Felony,Public Order,OWI,Parole,2JD,0,1,0,True
19051,2014,2017,White,1,B Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
19052,2014,2017,Black,1,C Felony,Drug,Trafficking,Parole,6JD,1,0,0,True
19053,2014,2017,White,0,Aggravated Misdemeanor,Property,Burglary,Parole,2JD,1,1,0,False
19054,2014,2017,White,1,D Felony,Property,Theft,Parole,5JD,1,0,0,True
19055,2014,2017,White,3,D Felony,Drug,Trafficking,Parole,5JD,0,0,1,True
19063,2014,2017,White,3,B Felony,Drug,Trafficking,Parole,1JD,1,0,0,True
19064,2014,2017,White,1,B Felony,Violent,Other Violent,Parole,6JD,0,1,0,True
19065,2014,2017,White,0,D Felony,Public Order,Other Public Order,Parole,8JD,0,0,0,True
19068,2014,2017,White,2,B Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
19072,2014,2017,White,2,D Felony,Public Order,OWI,Parole,2JD,0,0,1,True
19073,2014,2017,White,4,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,1,0,True
19074,2014,2017,Black,1,C Felony,Violent,Assault,Parole,6JD,0,1,0,True
19075,2014,2017,White,1,C Felony,Violent,Assault,Parole,5JD,0,0,1,True
19076,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,1JD,0,0,0,True
19077,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,1JD,0,0,0,True
19078,2014,2017,White,3,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,1JD,0,0,0,True
19079,2014,2017,Black,0,D Felony,Property,Vandalism,Parole,5JD,0,0,0,True
19080,2014,2017,Black,1,C Felony,Violent,Robbery,Parole,5JD,0,1,0,True
19081,2014,2017,Black,1,D Felony,Public Order,Weapons,Parole,8JD,1,1,0,True
19083,2014,2017,Black,0,D Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
19084,2014,2017,Black,1,B Felony,Drug,Trafficking,Parole,6JD,1,1,0,True
19085,2014,2017,Hispanic,2,D Felony,Property,Theft,Parole,5JD,1,1,0,True
19086,2014,2017,Hispanic,2,C Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
19087,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,2JD,1,1,0,True
19088,2014,2017,White,0,Aggravated Misdemeanor,Violent,Assault,Parole,7JD,0,0,0,False
19089,2014,2017,White,3,D Felony,Public Order,Traffic,Parole,5JD,1,0,0,True
19091,2014,2017,White,1,D Felony,Property,Burglary,Parole,2JD,1,0,0,True
19093,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,3JD,1,0,1,True
19094,2014,2017,Hispanic,2,B Felony,Property,Arson,Parole,6JD,0,0,0,True
19095,2014,2017,White,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,7JD,0,0,1,False
19096,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
19098,2014,2017,White,1,D Felony,Property,Theft,Parole,3JD,0,0,0,True
19100,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,8JD,1,0,1,True
19102,2014,2017,Black,0,C Felony,Property,Theft,Parole,7JD,0,0,0,True
19104,2014,2017,White,2,D Felony,Public Order,Other Public Order,Parole,3JD,1,0,0,True
19105,2014,2017,White,0,D Felony,Violent,Assault,Parole,5JD,0,0,0,True
19106,2014,2017,Black,0,D Felony,Violent,Assault,Parole,1JD,1,0,0,True
19107,2014,2017,White,3,Aggravated Misdemeanor,Violent,Other Violent,Parole,4JD,0,1,0,False
19108,2014,2017,Black,2,C Felony,Drug,Trafficking,Parole,7JD,0,1,0,True
19109,2014,2017,Black,2,B Felony,Violent,Murder/Manslaughter,Parole,6JD,1,0,0,True
19110,2014,2017,Black,3,B Felony,Violent,Murder/Manslaughter,Parole,5JD,1,0,0,True
19121,2014,2017,White,0,C Felony,Violent,Assault,Parole,5JD,0,1,0,True
19122,2014,2017,White,1,C Felony,Drug,Trafficking,Parole,7JD,1,1,0,True
19123,2014,2017,White,1,C Felony,Drug,Other Drug,Parole,2JD,0,0,0,True
19125,2014,2017,White,2,D Felony,Property,Forgery/Fraud,Parole,3JD,1,0,0,True
19126,2014,2017,White,2,C Felony,Violent,Robbery,Parole,7JD,0,0,0,True
19127,2014,2017,White,2,C Felony,Drug,Trafficking,Parole,7JD,1,1,0,True
19129,2014,2017,White,3,D Felony,Property,Forgery/Fraud,Parole,2JD,0,0,0,True
19130,2014,2017,White,0,Aggravated Misdemeanor,Property,Theft,Parole,5JD,1,0,0,False
19152,2014,2017,White,3,C Felony,Property,Burglary,Parole,5JD,1,0,0,True
19153,2014,2017,White,1,C Felony,Property,Forgery/Fraud,Parole,3JD,0,0,0,True
19154,2014,2017,White,1,D Felony,Property,Burglary,Parole,8JD,0,0,0,True
19155,2014,2017,White,1,D Felony,Property,Burglary,Parole,8JD,0,0,0,True
19156,2014,2017,White,1,D Felony,Property,Burglary,Parole,8JD,0,0,0,True
19157,2014,2017,White,4,C Felony,Property,Vandalism,Parole,5JD,1,0,0,True
19158,2014,2017,White,1,Aggravated Misdemeanor,Violent,Assault,Parole,6JD,0,0,0,False
19161,2014,2017,Black,2,D Felony,Drug,Drug Possession,Parole,1JD,0,0,0,True
19162,2014,2017,White,2,C Felony,Violent,Kidnap,Parole,5JD,0,0,0,True
19163,2014,2017,White,2,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole,5JD,1,0,0,True
19164,2014,2017,White,0,D Felony,Violent,Murder/Manslaughter,Parole,2JD,0,0,0,True
19165,2014,2017,White,0,D Felony,Property,Burglary,Parole,5JD,1,0,0,True
19166,2014,2017,White,1,D Felony,Property,Burglary,Parole,5JD,1,1,0,True
19167,2014,2017,White,1,D Felony,Drug,Drug Possession,Parole,8JD,1,0,0,True
19168,2014,2017,White,0,C Felony,Drug,Trafficking,Parole,1JD,0,1,1,True
19169,2014,2017,Black,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19170,2014,2017,Black,1,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole,5JD,0,0,0,True
19171,2014,2017,White,3,D Felony,Drug,Drug Possession,Parole,8JD,1,1,0,True
19194,2014,2017,Black,0,B Felony,Drug,Trafficking,Parole,5JD,1,0,0,True
19195,2014,2017,White,1,D Felony,Drug,Trafficking,Parole,8JD,1,1,0,True
